0.9994065281899109,0.0
1.4656756536507605,-0.13458288903537052
1.9288184818565448,-0.27218349104975686
2.3857087155521985,-0.41581951902217473
2.833220057482656,-0.56850868593164
3.2682262103928523,-0.7332687047571683
3.6876008770277218,-0.9131172884777756
4.088217760132199,-1.1110721500724776
4.466950562451219,-1.33015100252029
4.820672986729715,-1.5733715588002288
5.146258735712625,-1.8437515318913094
5.440581512144879,-2.144308634772548
5.700515018771416,-2.4780605804229605
5.922932958337169,-2.8480250818215618
6.1050662287108715,-3.256686129637719
6.24898726444359,-3.699293472054954
6.360253861316508,-4.165889017278729
6.444500557403544,-4.646400004889433
6.507361890778622,-5.130753674467461
6.554472399515662,-5.608877265593206
6.5914666216885855,-6.070698017847059
6.623979095371313,-6.506143170809418
6.657644358637767,-6.905139964060666
6.698096949561868,-7.257615637181206
6.750971406217538,-7.553497429751424
6.821902266678695,-7.782712581351714
6.916524069019264,-7.93518833156247
7.040433694373741,-8.000906473599985
7.1947090908163585,-7.97639538233545
7.371671893884044,-7.8708687090663565
7.5626404980855995,-7.6949935011070405
7.758933297929822,-7.459436805771839
7.951868687925513,-7.174865670375088
8.132765062581472,-6.851947142231127
8.292940816406494,-6.501348268654294
8.423714343909385,-6.1337360969589225
8.51640403959894,-5.759777674459351
8.562328297983962,-5.390140048469919
8.552805513573249,-5.035490266304961
8.479154080875599,-4.706495375278817
8.332692394399816,-4.4138224227058185
8.107241947830154,-4.166191822298408
7.81118509765075,-3.961000159661519
7.458155491511565,-3.79156014712133
7.061793826904103,-3.6511790144172407
6.635740801319855,-3.533163991288651
6.19363711225032,-3.4308223074749606
5.749123457187007,-3.3374611927155744
5.315840533621411,-3.24638787674989
4.907429039045032,-3.1509095893173105
4.537529670949365,-3.044333560157234
4.2197831268259165,-2.9199670190090634
3.9678301041661834,-2.7711171956122005
3.7953113004616643,-2.5910913197060443
3.7153642058858933,-2.3734352596871693
3.7296429184825746,-2.117140713493609
3.828368129873131,-1.8266215036194515
4.001267321562168,-1.506525350190592
4.238067975054285,-1.161499973332935
4.528497571854093,-0.7961930931723717
4.862283593466192,-0.4152524298348025
5.229153521395194,-0.023325703446122115
5.618834837145689,0.3749393658677626
6.021055022222295,0.7748950579809624
6.4255415581296145,1.1718936527675798
6.822021926372247,1.5612874301017106
7.200223608454797,1.93842866985746
7.549878781424918,2.29867071283956
7.863975941468352,2.6381026462148824
8.144445728953357,2.9548339825978758
8.394740230302249,3.2473179964862777
8.618311531937323,3.5140079623778004
8.818611720280886,3.7533571547701743
8.999092881755242,3.963818848161123
9.163207102782698,4.143846317048375
9.314406469785553,4.291892835929654
9.456143069186115,4.4064116793026855
9.591868987406693,4.485856121665195
9.72503631086958,4.528679437514907
9.859097125997092,4.5333349013495505
9.997503519211525,4.498275787666847
10.14337376901042,4.422662311654224
10.296944974476032,4.311756469828616
10.456980923666743,4.173940446797413
10.62223352935029,4.017621576739166
10.791454704294408,3.8512071938324315
10.963396361266838,3.68310463225576
11.136810413035311,3.521721226187708
11.310448772367574,3.375464309806822
11.483063352031362,3.252741217291658
11.653406064794407,3.161959282820769
11.820228823424456,3.111525840572706
11.982283540689236,3.1098482247260257
12.13832212935649,3.165333769459279
12.287114194988746,3.2862523657177523
12.428216108753174,3.474762060060499
12.562267524037171,3.724605619683427
12.689986998395726,4.028912859219482
12.812093089383847,4.3808135933016255
12.929304354556523,4.773437636562809
13.04233935146875,5.1999148036359735
13.151916637675523,5.653374909154076
13.25875477073184,6.126947767750067
13.3635723081927,6.613763194056897
13.467087807613092,7.10695100270752
